id,number,agent,html_url,reviews_data_parsed,id,user_login,user_type,body,author_association,created_at,url
3268164028,7947,Copilot,https://github.com/shader-slang/slang/pull/7947,"[{'user': 'csyonghe', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:25:14Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:45Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:50Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:55Z'}]",2234834291,csyonghe,User,"instead of adding a `bool` parameter here, we should introduce a `LookupResultComparisonFlavor` enum that is either `BeforeOverloadResolution` or `AfterOverloadResolution`.

Then we enable the extension related rules only when `flavor == LookupResultComparisonFlavor::AfterOverloadResolution`.",COLLABORATOR,2025-07-28T06:24:46Z,https://github.com/shader-slang/slang/pull/7947#discussion_r2234834291
3268164028,7947,Copilot,https://github.com/shader-slang/slang/pull/7947,"[{'user': 'csyonghe', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:25:14Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:45Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:50Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:55Z'}]",2234835207,csyonghe,User,remove debug printf.,COLLABORATOR,2025-07-28T06:24:59Z,https://github.com/shader-slang/slang/pull/7947#discussion_r2234835207
3268164028,7947,Copilot,https://github.com/shader-slang/slang/pull/7947,"[{'user': 'csyonghe', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:25:14Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:45Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:50Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-28T06:56:55Z'}]",2234835665,csyonghe,User,remove debug printf.,COLLABORATOR,2025-07-28T06:25:07Z,https://github.com/shader-slang/slang/pull/7947#discussion_r2234835665
3234115546,618,Copilot,https://github.com/Azure/azure-mcp/pull/618,"[{'user': 'jongio', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-07-17T16:17:32Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-17T16:22:41Z'}, {'user': 'jongio', 'state': 'APPROVED', 'body': '', 'submitted_at': '2025-07-17T16:26:54Z'}]",2212262247,jongio,User,I don't think this is necessary to rename this to _optional,MEMBER,2025-07-17T05:01:16Z,https://github.com/Azure/azure-mcp/pull/618#discussion_r2212262247
3234115546,618,Copilot,https://github.com/Azure/azure-mcp/pull/618,"[{'user': 'jongio', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-07-17T16:17:32Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-17T16:22:41Z'}, {'user': 'jongio', 'state': 'APPROVED', 'body': '', 'submitted_at': '2025-07-17T16:26:54Z'}]",2212262449,jongio,User,"```suggestion

```",MEMBER,2025-07-17T05:01:28Z,https://github.com/Azure/azure-mcp/pull/618#discussion_r2212262449
3234115546,618,Copilot,https://github.com/Azure/azure-mcp/pull/618,"[{'user': 'jongio', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-07-17T16:17:32Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-17T16:22:41Z'}, {'user': 'jongio', 'state': 'APPROVED', 'body': '', 'submitted_at': '2025-07-17T16:26:54Z'}]",2213796166,jongio,User,@copilot combine,MEMBER,2025-07-17T16:26:04Z,https://github.com/Azure/azure-mcp/pull/618#discussion_r2213796166
3190608451,16762,Copilot,https://github.com/microsoft/vscode-jupyter/pull/16762,"[{'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:13Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:29Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:58Z'}, {'user': 'DonJayamanne', 'state': 'CHANGES_REQUESTED', 'body': ""Action the comments I've made"", 'submitted_at': '2025-07-01T04:59:26Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:15Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:17Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:19Z'}]",2176420191,DonJayamanne,User,Remove the method `initializeExecutedNotebooks`,CONTRIBUTOR,2025-07-01T04:58:13Z,https://github.com/microsoft/vscode-jupyter/pull/16762#discussion_r2176420191
3190608451,16762,Copilot,https://github.com/microsoft/vscode-jupyter/pull/16762,"[{'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:13Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:29Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:58Z'}, {'user': 'DonJayamanne', 'state': 'CHANGES_REQUESTED', 'body': ""Action the comments I've made"", 'submitted_at': '2025-07-01T04:59:26Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:15Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:17Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:19Z'}]",2176420408,DonJayamanne,User,Remove this method,CONTRIBUTOR,2025-07-01T04:58:28Z,https://github.com/microsoft/vscode-jupyter/pull/16762#discussion_r2176420408
3190608451,16762,Copilot,https://github.com/microsoft/vscode-jupyter/pull/16762,"[{'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:13Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:29Z'}, {'user': 'DonJayamanne', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T04:58:58Z'}, {'user': 'DonJayamanne', 'state': 'CHANGES_REQUESTED', 'body': ""Action the comments I've made"", 'submitted_at': '2025-07-01T04:59:26Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:15Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:17Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-07-01T05:14:19Z'}]",2176420838,DonJayamanne,User,"There's no need to mention `No cells have been executed, so the kernel was not restarted`.
Just `Installation finished successfully.` is sufficient",CONTRIBUTOR,2025-07-01T04:58:58Z,https://github.com/microsoft/vscode-jupyter/pull/16762#discussion_r2176420838
3081992708,4102,Copilot,https://github.com/navidrome/navidrome/pull/4102,"[{'user': 'copilot-pull-request-reviewer[bot]', 'state': 'COMMENTED', 'body': '## Pull Request Overview\n\nThis PR re-enables and updates artwork tests by converting disabled tests into active ones and adapting them to the current Album model structure. Key changes include:\n- Replacing XDescribe with Describe in artwork_internal_test.go to re-enable tests.\n- Updating test data to use FolderIDs instead of deprecated Paths.\n- Modifying image reader functions to account for updated CoverArtPriority behavior.\n\n### Reviewed Changes\n\nCopilot reviewed 8 out of 8 changed files in this pull request and generated 2 comments.\n\n<details>\n<summary>Show a summary per file</summary>\n\n| File                                   | Description                                                     |\r\n| -------------------------------------- | ---------------------------------------------------------------- |\r\n| tests/mock_folder_repo.go              | Introduces a mock Folder repository for test folder data         |\r\n| tests/mock_ffmpeg.go                   | Adds a setter method for setting ffmpeg return buffer              |\r\n| tests/mock_data_store.go               | Updates Folder repository instantiation to use the mock implementation |\r\n| core/artwork/sources.go                | Adds a check to return an error when no extract functions exist       |\r\n| core/artwork/reader_artist.go          | Improves artist folder reader with additional validations and sorting  |\r\n| core/artwork/reader_album.go           | Enhances album artwork reader with a fallback for missing sources       |\r\n| core/artwork/artwork_internal_test.go  | Adjusts tests for the new Album model and CoverArtPriority behavior    |\r\n| cmd/wire_gen.go                        | Cleans up redundant import sections                                |\n</details>\n\n\n\n\n', 'submitted_at': '2025-05-22T12:45:15Z'}, {'user': 'deluan', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-05-22T12:46:52Z'}]",2102475432,deluan,User,@copilot We still have commented out tests. Did you finish the task? I still see unchecked items in your TODO,MEMBER,2025-05-22T12:46:52Z,https://github.com/navidrome/navidrome/pull/4102#discussion_r2102475432
3166618227,252116,Copilot,https://github.com/microsoft/vscode/pull/252116,"[{'user': 'roblourens', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T03:55:54Z'}, {'user': 'roblourens', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T03:56:20Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T04:03:56Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T04:10:14Z'}]",2160669803,roblourens,User,This test case fails,MEMBER,2025-06-23T03:55:54Z,https://github.com/microsoft/vscode/pull/252116#discussion_r2160669803
3166618227,252116,Copilot,https://github.com/microsoft/vscode/pull/252116,"[{'user': 'roblourens', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T03:55:54Z'}, {'user': 'roblourens', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T03:56:20Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T04:03:56Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T04:10:14Z'}]",2160670072,roblourens,User,"I suspect that `!foo` is broken now, add a test case to ensure it would be resolved as `foo`",MEMBER,2025-06-23T03:56:20Z,https://github.com/microsoft/vscode/pull/252116#discussion_r2160670072
3167223032,36397,Copilot,https://github.com/microsoft/playwright/pull/36397,"[{'user': 'Skn0tt', 'state': 'COMMENTED', 'body': 'Tests are failing with:\r\n\r\n\r\n    TypeError: apiRequestContext.get: The ""options"" or ""port"" or ""path"" argument must be specified', 'submitted_at': '2025-06-23T09:04:30Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T09:18:47Z'}, {'user': 'Skn0tt', 'state': 'COMMENTED', 'body': 'tests are still failing with ""apiRequestContext.get: The ""options"" or ""port"" or ""path"" argument must be specified""', 'submitted_at': '2025-06-23T10:57:46Z'}, {'user': 'Skn0tt', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-24T12:41:49Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-24T12:54:29Z'}]",2161094782,Skn0tt,User,"Copilot, why is this necessary?",MEMBER,2025-06-23T09:03:17Z,https://github.com/microsoft/playwright/pull/36397#discussion_r2161094782
3167223032,36397,Copilot,https://github.com/microsoft/playwright/pull/36397,"[{'user': 'Skn0tt', 'state': 'COMMENTED', 'body': 'Tests are failing with:\r\n\r\n\r\n    TypeError: apiRequestContext.get: The ""options"" or ""port"" or ""path"" argument must be specified', 'submitted_at': '2025-06-23T09:04:30Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T09:18:47Z'}, {'user': 'Skn0tt', 'state': 'COMMENTED', 'body': 'tests are still failing with ""apiRequestContext.get: The ""options"" or ""port"" or ""path"" argument must be specified""', 'submitted_at': '2025-06-23T10:57:46Z'}, {'user': 'Skn0tt', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-24T12:41:49Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-24T12:54:29Z'}]",2163886217,Skn0tt,User,"if `proxyUrl` is defined, we now have clashing hostnames in `parsedUrl` and options. let's fix that.",MEMBER,2025-06-24T12:41:49Z,https://github.com/microsoft/playwright/pull/36397#discussion_r2163886217
3167462922,34153,Copilot,https://github.com/camunda/camunda/pull/34153,"[{'user': 'ChrisKujawa', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-06-23T10:20:18Z'}, {'user': 'ChrisKujawa', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T10:25:27Z'}, {'user': 'maxdanilov', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:41:52Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:50:51Z'}]",2161248796,ChrisKujawa,User,"Copilot, I think we can use INT_MAX here instead of such arbitrary number",MEMBER,2025-06-23T10:20:13Z,https://github.com/camunda/camunda/pull/34153#discussion_r2161248796
3167462922,34153,Copilot,https://github.com/camunda/camunda/pull/34153,"[{'user': 'ChrisKujawa', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-06-23T10:20:18Z'}, {'user': 'ChrisKujawa', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T10:25:27Z'}, {'user': 'maxdanilov', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:41:52Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:50:51Z'}]",2161258216,ChrisKujawa,User,"@copilot please look at the above comment, and fix the requested changes",MEMBER,2025-06-23T10:25:27Z,https://github.com/camunda/camunda/pull/34153#discussion_r2161258216
3167462922,34153,Copilot,https://github.com/camunda/camunda/pull/34153,"[{'user': 'ChrisKujawa', 'state': 'CHANGES_REQUESTED', 'body': '', 'submitted_at': '2025-06-23T10:20:18Z'}, {'user': 'ChrisKujawa', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T10:25:27Z'}, {'user': 'maxdanilov', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:41:52Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-23T13:50:51Z'}]",2161671646,maxdanilov,User,@ChrisKujawa you need to obtain a Copilot license from the Camunda org ([ref](https://confluence.camunda.com/pages/viewpage.action?pageId=245401394&spaceKey=HAN&title=Usage%2Bof%2BCopilot%2BAI%2Btools%2Bwithin%2BEngineering)) so that the AI agent reacts to your commands.,MEMBER,2025-06-23T13:41:52Z,https://github.com/camunda/camunda/pull/34153#discussion_r2161671646
3125850603,1086,Copilot,https://github.com/microsoft/typescript-go/pull/1086,"[{'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:48:30Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:56:55Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:00:53Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:09:45Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:49:28Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:57:33Z'}]",2160229725,jakebailey,User,"Do not create new unit tests, use compiler tests like in testdata/cases, or fix existing tests in the submodule. See your instructions on how to run tests.",MEMBER,2025-06-22T05:48:30Z,https://github.com/microsoft/typescript-go/pull/1086#discussion_r2160229725
3125850603,1086,Copilot,https://github.com/microsoft/typescript-go/pull/1086,"[{'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:48:30Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:56:55Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:00:53Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:09:45Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:49:28Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:57:33Z'}]",2160231855,jakebailey,User,"You haven't run this test properly, you need to run it and accept baselines and commit them",MEMBER,2025-06-22T06:00:53Z,https://github.com/microsoft/typescript-go/pull/1086#discussion_r2160231855
3125850603,1086,Copilot,https://github.com/microsoft/typescript-go/pull/1086,"[{'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:48:30Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T05:56:55Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:00:53Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:09:45Z'}, {'user': 'jakebailey', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:49:28Z'}, {'user': 'copilot-swe-agent[bot]', 'state': 'COMMENTED', 'body': '', 'submitted_at': '2025-06-22T06:57:33Z'}]",2160240268,jakebailey,User,"This still isn't working, you forgot to include the react types. look at other tests for an example",MEMBER,2025-06-22T06:49:28Z,https://github.com/microsoft/typescript-go/pull/1086#discussion_r2160240268
